"REF_DATE","GEO","DGUID","Month of birth","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, February","Number of live births","Number","223","units","0","v21400826","12.3.1","29","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400827","12.3.2","8.0","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, March","Number of live births","Number","223","units","0","v21400828","12.4.1","28","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400829","12.4.2","7.7","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, April","Number of live births","Number","223","units","0","v21400830","12.5.1","34","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400831","12.5.2","9.3","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, May","Number of live births","Number","223","units","0","v21400832","12.6.1","29","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400833","12.6.2","8.0","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, June","Number of live births","Number","223","units","0","v21400834","12.7.1","40","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400835","12.7.2","11.0","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, July","Number of live births","Number","223","units","0","v21400836","12.8.1","23","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400837","12.8.2","6.3","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, August","Number of live births","Number","223","units","0","v21400838","12.9.1","36","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400839","12.9.2","9.9","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, September","Number of live births","Number","223","units","0","v21400840","12.10.1","24","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400841","12.10.2","6.6","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, October","Number of live births","Number","223","units","0","v21400842","12.11.1","27","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400843","12.11.2","7.4","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, November","Number of live births","Number","223","units","0","v21400844","12.12.1","29","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400845","12.12.2","8.0","","","","1"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, December","Number of live births","Number","223","units","0","v21400846","12.13.1","36","","","","0"
"2004","Yukon, place of residence of mother","2016A000260","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400847","12.13.2","9.9","","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Total, month of birth","Number of live births","Number","223","units","0","v21400848","13.1.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400849","13.1.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, January","Number of live births","Number","223","units","0","v21400850","13.2.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400851","13.2.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, February","Number of live births","Number","223","units","0","v21400852","13.3.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400853","13.3.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, March","Number of live births","Number","223","units","0","v21400854","13.4.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400855","13.4.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, April","Number of live births","Number","223","units","0","v21400856","13.5.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400857","13.5.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, May","Number of live births","Number","223","units","0","v21400858","13.6.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400859","13.6.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, June","Number of live births","Number","223","units","0","v21400860","13.7.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400861","13.7.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, July","Number of live births","Number","223","units","0","v21400862","13.8.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400863","13.8.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, August","Number of live births","Number","223","units","0","v21400864","13.9.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400865","13.9.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, September","Number of live births","Number","223","units","0","v21400866","13.10.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400867","13.10.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, October","Number of live births","Number","223","units","0","v21400868","13.11.1","","..","","","0"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400869","13.11.2","","..","","","1"
"2004","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, November","Number of live births","Number","223","units","0","v21400870","13.12.1","","..","","","0"
